City,Country,Quality of Life Index,Purchasing Power Index,Safety Index,Healthcare Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,Year,Continent,Latitude,Longitude
Adelaide,Australia,92.13107445385644,72.66097474208468,70.62248717593236,76.57435897435897,56.4156140184253,98.08467029472048,77.6663146779303,91.93606974209952,94.19731465265615,2019,Oceania,-34.9281805,138.5999312
Adelaide,Australia,87.51129586119646,69.42325874566656,70.0667440510737,71.47135156717907,47.35082304526749,97.8936952219395,67.80212627467998,88.8030888030888,93.97989355410999,2018,Oceania,-34.9281805,138.5999312
Columbus,United States,96.12511387792287,86.82900170026718,56.41485982599088,72.5326264274062,55.69734817630555,94.8642266824085,82.98294327647758,84.27634774162215,66.56158785755984,2022,North America,39.9622601,-83.0007065
Columbus,United States,92.53832838773492,85.49554353622302,56.398687448728474,72.85684775872753,54.410609894424574,97.98792756539235,82.14641930979454,85.48054781238638,66.56158785755984,2021,North America,39.9622601,-83.0007065
Columbus,United States,93.75555451611395,91.41493396103046,58.597254315617775,72.26215644820294,54.860451870134796,99.8723547195163,80.76769292283086,84.96385542168674,66.56158785755984,2020,North America,39.9622601,-83.0007065
Columbus,United States,87.3294694605439,73.2064508478596,56.48135311243588,78.7897435897436,58.01120714217874,99.58300939995759,85.65645899331221,86.24530814868628,66.56158785755984,2019,North America,39.9622601,-83.0007065
Columbus,United States,86.4359298752937,76.74125433343838,54.338363319791064,66.9195448193252,61.83127572016461,99.35915559325228,86.56975482751139,84.89382239382239,66.85984624482556,2018,North America,39.9622601,-83.0007065
Zurich,Switzerland,95.81536592772548,73.77337867379161,93.20535837591493,73.06280587275691,1.4210854715202004e-14,87.11137347500984,67.09639032130107,94.03836813987373,78.45884413309982,2022,Europe,47.3744489,8.5410422
Zurich,Switzerland,95.8704253214639,82.34173840176734,93.35520918785892,76.47180334641602,0.0,85.557791191594,65.74905246359464,95.1884620046055,78.45884413309982,2021,Europe,47.3744489,8.5410422
Zurich,Switzerland,93.15215866036766,81.43062638943377,92.5241266820715,72.38900634249471,0.0,95.61303325495466,64.01439424230307,94.40963855421687,78.45884413309982,2020,Europe,47.3744489,8.5410422
Zurich,Switzerland,91.13687026304056,80.6830309498399,89.87938444475255,78.21538461538461,0.0,94.52964873842674,70.83773319253783,96.4523550066594,78.45884413309982,2019,Europe,47.3744489,8.5410422
Zurich,Switzerland,91.43773721308513,87.60163882760793,92.19384793964015,76.00319425034935,0.0,95.83922344736594,64.9598611412454,94.94449806949807,78.9591957421644,2018,Europe,47.3744489,8.5410422
Madison,United States,94.7767992711813,75.19431624969639,69.42411269161718,80.3425774877651,57.851389265996936,95.80873671782763,84.49028163427212,92.75133559980573,43.61938120256859,2022,North America,43.074761,-89.3837613
Madison,United States,93.28016815034619,78.77656738020872,70.86409625375994,82.56558562280522,58.2846173981328,95.439302481556,86.07620187512467,92.42516058659557,43.61938120256859,2021,North America,43.074761,-89.3837613
Madison,United States,93.63393984751391,79.7371518242448,74.98980562729372,83.61522198731501,60.39491171444845,98.89150151158884,85.26589364254298,94.02409638554217,43.61938120256859,2020,North America,43.074761,-89.3837613
Madison,United States,91.11012037449844,78.58413376022767,76.95826979065576,87.6102564102564,60.20514768733973,98.88331330836101,87.99718409010912,90.59208136578278,43.61938120256859,2019,North America,43.074761,-89.3837613
Austin,United States,94.61281506225326,91.03109059995143,65.19817704736914,66.59869494290376,58.59353787673093,95.78905942542306,64.5973819912733,71.47887323943662,79.15936952714536,2022,North America,30.2711286,-97.7436995
Austin,United States,90.8939169139466,91.2699017292603,66.83073557560843,65.62693658335054,63.21437919902278,95.439302481556,65.07081587871534,72.20942916010179,79.15936952714536,2021,North America,30.2711286,-97.7436995
Austin,United States,91.14551662846719,93.76225970969007,67.09256490417287,65.79281183932348,57.43307385608505,98.73698354047698,63.99440223910436,72.50602409638554,79.15936952714536,2020,North America,30.2711286,-97.7436995
Austin,United States,85.85376727596967,82.94794260642712,67.23970608623321,69.14871794871794,54.06971222338304,98.36737578627465,68.3034142907427,70.98922387698268,79.0776415645067,2019,North America,30.2711286,-97.7436995
Austin,United States,87.32604373757455,86.14560352978252,69.54439930354032,75.78358953883009,58.976337448559676,98.6052209970785,58.342373616836625,73.75723938223938,79.53873447664104,2018,North America,30.2711286,-97.7436995
Charlotte,United States,93.65927725478286,82.93660432353656,53.818533351747,73.91924959216963,55.3715268350077,97.7961432506887,63.56604522015074,81.26517727051967,81.45942790426152,2022,North America,35.2272086,-80.8430827
Charlotte,United States,89.77497527200792,83.9338767425916,55.359584358764025,72.21648419747986,54.82069627432162,96.73597138385871,62.93636544983044,81.69918797721488,81.45942790426152,2021,North America,35.2272086,-80.8430827
Charlotte,United States,92.5721502408906,92.80109846998822,56.80304471931493,74.39746300211416,53.05676855895196,99.48941887806517,59.976009596161525,82.42168674698796,81.45942790426152,2020,North America,35.2272086,-80.8430827
Charlotte,United States,87.31609451627284,83.99739120123324,52.58560931651186,78.21538461538461,48.66559027448001,99.5194006643579,63.11158042942625,81.58372684344351,81.45942790426152,2019,North America,35.2272086,-80.8430827
Oklahoma City,United States,92.93653203765564,72.65606023803741,48.28062422317359,76.2642740619902,60.005430355688304,97.0680834317198,82.8639428798096,89.06022340942205,73.94045534150612,2022,North America,35.4729886,-97.5170536
Basel,Switzerland,92.71788642575159,62.685207675491874,88.09556691064769,81.93311582381729,0.2805683772287182,86.26524990161354,91.2138040460135,87.11753278290432,80.02335084646816,2022,Europe,47.5581077,7.5878261
Wellington,New Zealand,92.21986030974794,46.872722856448874,75.94254937163375,74.59216965742249,49.39813557788035,89.11845730027548,77.42959143197145,100.0,97.37302977232925,2022,Oceania,-41.2887953,174.7772114
Wellington,New Zealand,98.03412462908011,66.06231431400928,76.8662838392125,74.32348688287546,49.75133059942414,89.89492510619272,77.79772591262717,99.61216822203369,97.37302977232925,2021,Oceania,-41.2887953,174.7772114
Wellington,New Zealand,95.91655362739137,68.2293709951615,76.5121652847628,75.17970401691332,54.888931080311366,97.07087672153175,77.36905237904838,99.21686746987952,97.37302977232925,2020,Oceania,-41.2887953,174.7772114
Wellington,New Zealand,90.04012483281319,61.62101268824855,75.03119367808125,73.80512820512818,51.77129831892868,96.04212311824158,81.92537838789158,97.33623925414699,97.37302977232925,2019,Oceania,-41.2887953,174.7772114
Wellington,New Zealand,94.15778058919213,72.40466435549952,76.36390017411492,69.37512477540427,51.766117969821664,97.72405993780039,84.40008678672163,100.0,97.22057953873446,2018,Oceania,-41.2887953,174.7772114
Richmond,United States,91.0780443364713,74.47170269613797,52.161303687336,72.34910277324632,57.46221377500227,94.56906729634002,88.8932963109877,77.986886838271,78.21366024518387,2022,North America,37.5385087,-77.43428
Richmond,United States,88.06874381800198,73.47451816866,54.22477440525021,72.17517041933485,58.616176598900616,94.88039347194277,89.3277478555755,77.83298994061326,78.21366024518387,2021,North America,37.5385087,-77.43428
Geneva,Switzerland,91.02945642271484,68.19285887782367,80.25134649910234,73.3278955954323,15.557969046972588,84.21881149153876,81.89210630702102,86.91112190383681,79.77816695855225,2022,Europe,46.2017559,6.1466014
Geneva,Switzerland,88.16147378832838,76.11030700083796,78.50697292863002,70.5639330716794,3.2632405549254173,82.33847529622177,82.28605625374027,84.1231365895043,79.77816695855225,2021,Europe,46.2017559,6.1466014
Geneva,Switzerland,83.70363440759624,71.13900876160587,76.62090526029631,60.4862579281184,8.838048224795884,94.08800806180719,80.78768492602958,78.09638554216868,79.77816695855225,2020,Europe,46.2017559,6.1466014
Geneva,Switzerland,83.74498439589834,72.63132930155342,76.54235408290587,67.7948717948718,7.598062494064024,93.90769665700756,86.3604364660331,80.10655042983412,79.77816695855225,2019,Europe,46.2017559,6.1466014
Geneva,Switzerland,85.6904030363275,80.20170185943901,81.36970400464307,66.83968856059094,5.504115226337433,95.66958816322683,89.99783033195921,79.69353281853282,78.63985807214665,2018,Europe,46.2017559,6.1466014
Dallas,United States,90.82295778924993,98.59120718970124,46.92721999723796,56.72920065252855,57.371707846863984,98.56355765446675,62.71320904403015,65.27440505099563,78.89083479276123,2022,North America,32.7762719,-96.7968559
Dallas,United States,86.1152324431256,100.0,47.81241454744327,55.13323693451767,61.67873658494024,98.21149116923765,62.87652104528226,65.3617743303842,78.89083479276123,2021,North America,32.7762719,-96.7968559
Dallas,United States,87.13223256466627,100.0,48.30773413075982,55.8985200845666,57.20524017467248,99.63721867651999,64.29428228708517,63.59036144578313,78.89083479276123,2020,North America,32.7762719,-96.7968559
Dallas,United States,84.11056620597414,91.47990039131982,46.55483155413837,60.43076923076922,56.90948808053947,99.54767121351333,66.42027455121436,67.5626589175445,78.89083479276123,2019,North America,32.7762719,-96.7968559
Dallas,United States,86.33652629676487,100.0,54.23679628554845,60.79057696146936,64.5661865569273,99.34030722834794,60.57713169885008,63.82722007722007,79.69248965109404,2018,North America,32.7762719,-96.7968559
The Hague (Den Haag),Netherlands,90.07591861524446,48.70658246295848,81.35616627537634,80.68923327895595,51.859896823241925,88.56749311294766,75.18841729472432,90.95434677027683,89.11850554582603,2022,Europe,52.0799838,4.3113461
The Hague (Den Haag),Netherlands,94.7082096933729,63.098956349508654,81.37817883511076,80.7684362734972,54.91667393770177,90.11848871003801,74.64592060642329,91.8434129196461,89.11850554582603,2021,Europe,52.0799838,4.3113461
The Hague (Den Haag),Netherlands,88.58693110061276,59.4677651366549,81.2287617235286,77.33615221987316,53.08524776912853,96.89620423244878,66.79328268692522,86.56626506024097,89.11850554582603,2020,Europe,52.0799838,4.3113461
The Hague (Den Haag),Netherlands,80.69995541685243,52.946756788805885,74.4211839733814,85.76410256410257,47.92477918130877,96.04212311824158,56.107004575853566,84.40489163336966,89.11850554582603,2019,Europe,52.0799838,4.3113461
Buffalo,United States,89.81475857880352,70.47607481175615,54.923353128020985,78.5889070146819,51.54312607475789,99.74419519874066,85.24395081316938,82.01796988829528,60.887332165791015,2022,North America,42.8867166,-78.8783922
Buffalo,United States,86.4490603363007,64.80536299230593,54.26579163248565,78.33092336294155,54.56766425268301,98.97160742231165,88.90883702373827,85.8441401042298,60.887332165791015,2021,North America,42.8867166,-78.8783922
Brisbane,Australia,89.40783480109323,57.99125576876367,68.30548266813975,89.13132137030995,46.88207077563581,90.25974025974025,53.45101150337168,88.28314715881496,97.82837127845883,2022,Oceania,-27.4689682,153.0234991
Brisbane,Australia,90.43026706231454,66.35941189913919,67.59639048400331,89.4649865730221,44.306779513131495,90.16320143080706,53.28146818272491,89.64973942552417,97.82837127845883,2021,Oceania,-27.4689682,153.0234991
Brisbane,Australia,93.02586650451377,76.28481757551981,69.48484436591,90.52854122621564,52.677045756597686,97.45381256298288,51.459416233506595,89.42168674698796,97.82837127845883,2020,Oceania,-27.4689682,153.0234991
Brisbane,Australia,90.45920641997324,75.27570259694059,67.65562179398309,93.00512820512819,54.22167347326432,96.62166937592762,57.86694825765575,90.5678653590023,97.82837127845883,2019,Oceania,-27.4689682,153.0234991
Brisbane,Australia,89.59425266582325,79.8550267885282,69.18165989553104,87.92174086644039,50.65157750342936,97.2811233625483,51.31264916467781,86.4623552123552,97.5872264931993,2018,Oceania,-27.4689682,153.0234991
Seattle,United States,88.94624962040693,83.24629584649016,46.69244579477973,72.65497553017946,38.6641325006788,93.84100747737111,49.44466481554939,80.77950461389024,90.42615294804436,2022,North America,47.6038321,-122.3300624
Seattle,United States,85.56503461918892,84.84802315837587,48.63275909215205,71.41086552365212,40.144839019282784,91.77285937849318,50.209455415918605,81.46891285904738,90.42615294804436,2021,North America,47.6038321,-122.3300624
